88.6263755109159	51.7081936156540
18.9157463178892	2.97314404105127
5.20146297892062	93.9741545550866
85.7133569969534	10.5845731067004
4.79338042087024	53.5884676642844
98.0218037568871	68.5480752238465
38.1369015448087	94.9957382660233
51.5104680079221	72.5413512140760
13.6995731024090	6.53922304429371
8.32737787734371	45.4766235226785
81.1522672151172	18.8450781588384
84.8077200304583	21.0847505301893
76.3791145997499	21.7607874326927
52.9455598295550	51.5038603389182
39.0886493901097	35.1416171460595
40.9116278351014	69.3841499584880
95.5520660098299	66.3530707433996
55.5097548489196	12.9445328950385
66.8708986373368	58.2468210096325
19.1144824565057	0.737316707446822
67.4934426414759	50.2023940878336
96.5193862212747	77.8876934470199
59.8133700521287	94.8298574742081
92.2404540736888	92.0256288036293
23.9760687788337	83.1099316276181
49.7105375713187	12.1916395650402
2.31249552451155	95.6211007910860
62.7950180249898	65.8972125566090
28.4773466198276	83.2487867436172
24.6673993936470	47.1856910456068
85.0373829334244	75.2949044557633
93.0571013105838	6.17445676247925
56.6015971370545	45.5694387806052
2.42479936300664	93.0143173720299
54.0313304409630	11.5309347177546
42.4862173793135	85.4809300684227
50.7880342045245	85.7650895976390
83.1833937028049	51.6046208232739
47.9095305708964	79.2245462115565
24.7458373540089	99.3812720343682
23.3043459783892	48.7270826892021
45.2812405892299	68.8163892061884
72.4582198751308	31.2571191297137
22.6456426195076	28.7278945843072
96.8319064802370	45.5609221472125
61.4503406194567	43.4490156570623
19.0637954527892	91.9181244543605
78.6225060897038	8.25952255631520
70.9149343026344	4.90039557850884
5.66169434981597	66.3472542108740
